journalist,1:05 PM - 23 Nov 2011,MaxDarrowTV,http://www.kgun9.com/about-us/staff/max-darrow,853,723,"Tucson, AZ","32.22174,-110.9264699","@KGUN9 Reporter / #MMJ. Proud @NewhouseSU alum. @SyracuseU taught me a lot, & made my favorite color turn orange. Story tip? Email me max.darrow@kgun9.com"
news,2:50 PM - 22 Jan 2008,helenaironline,http://www.helenair.com,6227,397,"Helena, Montana","46.59271,-112.0360999",The Helena Independent Record is the Newspaper of Montana's capital.
news,10:56 PM - 10 Nov 2014,ComicBookNOW,http://www.comicbook.com,262533,11561,Barb deserved better,,"The OFFICIAL ComicBook NOW! Twitter account. We're the leading source of news on comic books, movies, TV shows and all things #HYPE!"
news,2:57 PM - 23 Feb 2014,SAPublicity,http://santaanita.com,6353,544,"Arcadia, CA","34.1362,-118.0401399","Official Press Box account for Santa Anita Park- Live Race Results, Industry News, Quotes & Scratches from The Great Race Place. All horse racing, all the time."
journalist,3:11 AM - 12 Feb 2009,georgeeaton,http://www.newstatesman.com/writers/george_eaton,55765,3548,London,"51.50732,-0.1276399","Political Editor, New Statesman george@newstatesman.co.uk"
wx,5:31 PM - 27 Feb 2009,wxbrad,http://about.me/wxbrad,60380,6319,"Charlotte, NC","35.22708,-80.8431199","Chief Meteorologist @wcnc NBC Charlotte, Weather & Tech Geek! Cleveland & Charlotte Sports Fan & @OhioState grad. http://wxbrad.com  #cltwx #ncwx #scwx"
news,2:43 PM - 16 Mar 2010,JGTCOnline,http://www.jg-tc.com,2039,43,"Mattoon, Illinois","39.48428,-88.3773199","Covering the people, towns and businesses of east central Illinois. Also check out full sports coverage for Charleston, Mattoon and beyond over at @jgtcsports."
journalist,12:41 PM - 2 Nov 2011,AnaliseKTNV,http://www.facebook.com/AnaliseOrtizTV,2526,1713,"Las Vegas, NV","36.16628,-115.1492199","Reporter for @KTNV | @Cronkite_ASU alumna | @NAHJ member | Native of Scottsdale, AZ | ""Give light and the people will find their own way"""
disaster/accident,12:50 AM - 29 Apr 2015,NobleMorkie,https://storify.com/MadSCWT/katie-bug-gets-married,2122,1728,Sergeant in Zombie Squad #ZSHQ,,"Me mum calls me 'Becks' & me is da sweetest 3yr old morkie boy. Me luv me mum, toys, carrots & walkies. Married to @cheesecake7777 WE SUPPORT OUR MILITARY&VETS"
wx,11:27 AM - 3 Sep 2008,RyanMaue,http://models.weatherbell.com,35172,2671,"Atlanta, GA","33.74909,-84.3901799",Evening Meteorologist (PhD) Free ex parte opinions on Weather | Climate | Politics | Big Data | Sports #Noles #Michigan | Think Tanker @CatoCSS | Make Me Think
wx,3:39 AM - 17 Nov 2008,simpsonwhnt,http://www.whnt.com,39185,18196,"Huntsville, AL","34.746775,-86.7086188994222","I'm the Chief Meteorologist at WHNT News 19 in Huntsville, Alabama. I tweet about weather, football, and whatever else is happening!"
news,9:52 PM - 20 Jun 2012,TheNepalNews,,1318,1613,,,"Breaking news about Nepal, curated by @quiboatnews."
journalist,1:05 PM - 5 Dec 2008,timkmak,,36974,1366,"Washington, DC","38.89495,-77.0366399","Daily Beast Senior Correspondent, writing about national security and politics. 202/870-7566 Gmail: timkmak"
journalist,4:33 PM - 1 Dec 2010,Shuaibalmosawa,http://shuaibalmosawa.wordpress.com,4032,551,Yemen,"16.34712,47.89152",Freelance Yemeni journalist. shuaibalmosawa@gmail.com
wx,9:39 AM - 2 Dec 2011,TerriApostleCTV,,7517,1737,Winnipeg,"49.88333,-97.1666699",I run up and down 744 stairs every morning to deliver the weather on CTV Morning Live. sometimes I tweet from the roof top while I catch my breath.
fire/emt,10:25 PM - 31 May 2011,IanKrimmer,,310,51,Sydney,"-33.8548099,151.21645",Media Officer Fire& Rescue NSW Australia. Please note that this account is not monitored 24/7.
journalist,6:41 PM - 18 Nov 2011,shane_bauer,http://www.shanebauer.net,29609,639,Oakland,"37.80445,-122.2713499",Senior Reporter @motherjones. Co-author of A Sliver of Light: Three Americans Imprisoned in Iran. 2016 winner of National Magazine Awards for best reporting.
news,6:18 AM - 30 Jul 2013,LudingtonDN,http://www.ludingtondailynews.com,878,234,"Ludington, Mich.","43.95543,-86.4527199","The Ludington Daily News in Ludington, Michigan, covering life and the lives in and around Mason County for more than 100 years."
news,8:41 AM - 13 Nov 2014,SouthHoustonBL,http://SouthHoustonTX.BubbleLife.com,150,0,"South Houston, Texas","29.663,-95.2354899","South Houston BubbleLife features community news, photos and events. Share your business, organization or personal news and events at http://southhoustontx.bubblelife.com ."
journalist,10:27 AM - 26 Aug 2014,EmmaMci,,918,1501,Seattle/Toronto,,"Reporter on brief hiatus from @TorontoStar & up to no good. U.S. expat. Old bylines @calgaryherald/@calgarysun, @nationalpost. http://seedisclaimer.com"
fire/emt,5:54 PM - 23 Mar 2009,BillyGoldfeder,http://www.FireFighterCloseCalls.com,16553,2333,"Loveland, OH","39.26895,-84.2638399","Deputy Fire Chief: Loveland-Symmes FD, Ohio. Fireman since 1973. Happy Husband, Dad & Poppie! Check out the books: PASS IT ON 1 & 2: http://tinyurl.com/zmy2ae8"
fire/emt,10:43 AM - 3 Jan 2012,LACOOEM,http://LACOA.org,5446,1226,Los Angeles County,"34.3155,-118.2096799",The Official Account of the Los Angeles County Office of Emergency Management (OEM). Helping you prepare for and recover from disasters and other emergencies.
news,10:05 AM - 21 Apr 2017,AntWSCPursuits,,79,107,"Los Angeles, California","34.05439,-118.2439399",Helps out @SoCalPursuits on High Speed Pursuits in the SoCal. Areas! Tweeting Breaking News(Updates & More)
disaster/accident,2:51 AM - 9 Mar 2011,capt_amarinder,http://www.captainamarindersingh.com,78767,91,Punjab,"30.92932,75.50048",Chief Minister of Punjab and a Military historian.
news,4:31 AM - 30 May 2012,rachology216,http://thelightlive.weebly.com,1684,1112,"Cleveland, OH","41.50516,-81.6934399","#organizeCLE Mother, lover, law student, activist, feminist, & general pain in the rear. Saturday mornings they let me talk on the radio."
news,3:07 AM - 15 May 2009,SundayWorldZA,http://www.sundayworld.co.za,103619,1219,Johannesburg,"-26.2049999,28.04972","Leader in celebrity news, sports news with attitude, lifestyle & personal finance information that matter and Shwashwi brings you all Mzansi's hot gossip."
journalist,3:20 PM - 17 Dec 2009,michaelkoziol,http://www.smh.com.au,6956,1527,Canberra,"-35.2819299,149.12889","Federal politics reporter, The SMH and The Age | Never happy in the middle, got to be up or down | michael.koziol@fairfaxmedia.com.au"
